,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_augmented,exp-minus-sim
6172,CeEr2Ge,219,76884.54244455583,True,68502.99621169444,-8381.546232861394
6173,CeEr2In,400,132487.5199903334,True,129875.68584548641,-2611.834144847002
6174,CeEr2Ir,423,97654.05669277848,True,206775.68990240546,109121.63320962698
6175,CeEr2Pd,988,146680.38631146497,True,139710.3822289573,-6970.004082507658
6176,CeEr2Sn,580,75792.48208113332,True,74996.18461087611,-796.2974702572101
6177,CeEr3,759,52592.182496289606,True,58596.45306135024,6004.270565060637
6178,CeErTe,81,74172.86754927727,True,198950.41430963099,124777.54676035371
6179,CeErTe2,403,74848.30762281157,True,79638.45386308052,4790.14624026895
6180,CeEu2As,579,245897.2446941668,True,215395.6607418848,-30501.583952281973
6181,CeEu2Bi,261,226632.62924727376,True,224036.70729529156,-2595.9219519821927
6182,CeEu2CrO6,140,1049302.6522726996,True,1084278.522049406,34975.869776706444
6183,CeEu2Ge,922,197488.48302313912,True,189897.84852136628,-7590.634501772845
6184,CeEu2O4,482,75396.96620938116,True,90436.92816672994,15039.961957348773
6185,CeEu2Pb,973,186990.3660598438,True,191713.0592940678,4722.693234223989
6186,CeEu2Sb,740,227650.36585358015,True,204635.9757553147,-23014.39009826546
6187,CeEu2Sn,450,185600.32803039683,True,325167.3320236956,139567.00399329874
6188,CeEu2Te,207,172404.9916840238,True,568848.4616366081,396443.46995258436
6189,CeEu2VO6,583,967031.582338726,True,931818.8750716744,-35212.70726705168
6190,CeEu2WO6,676,966955.8893336316,True,971518.4000686514,4562.510735019809
6191,CeEu2ZrO6,788,809272.5266789494,True,1569610.9173915153,760338.390712566
6192,CeEu3,144,1329647.4516391482,True,1334417.5999005362,4770.148261388065
6193,CeEuAg2,148,313476.1723128692,True,318130.8663248488,4654.694011979562
6194,CeEuAl4,448,605450.3600790824,True,606114.1426075667,663.7825284842402
6195,CeEuB12,430,518140.84316670767,True,519712.6770254539,1571.8338587462204
6196,CeEuCd2,926,337181.84708413173,True,249883.85220854974,-87297.994875582
6197,CeEuO3,767,97216.55468539064,True,87697.1989980895,-9519.35568730114
6198,CeEuTe,355,131956.96226591393,True,131893.53068792904,-63.431577984883916
6199,CeEuZn2,177,377479.7088234104,True,377720.54086121474,240.83203780435724
6200,CeFe(Ni2Ge)4,942,128648.53316587787,True,89117.53159004562,-39531.001575832255
6201,CeFe9Si4,462,539291.5625003591,True,1463237.5043911776,923945.9418908184
6202,CeFeAs,103,292113.1082370719,True,272980.92749747704,-19132.180739594856
6203,CeFeAs2,108,266317.20308325224,True,297831.4065613355,31514.203478083247
6204,CeFeAu2,370,303509.15002062486,True,308474.17386369687,4965.023843072006
6205,CeFeB4,690,70003.4199871896,True,76569.34062302021,6565.920635830611
6206,CeFeGe2,587,149008.66949870798,True,140928.06371403649,-8080.6057846714975
6207,CeFeO3,774,759364.3595719521,True,754865.7035578395,-4498.656014112639
6208,CeFePt,208,370335.9488329888,True,367912.52095318725,-2423.427879801544
6209,CeFePt2,821,423236.90956211183,True,419602.66853726015,-3634.2410248516826
6210,CeFeRh2,155,497935.9893016648,True,494660.3603384299,-3275.6289632348926
6211,CeFeSi2,885,152362.99156244224,True,1414181.434080898,1261818.442518456
6212,CeFeTe2,600,266155.95192892384,True,258535.31209750276,-7620.639831421082
6213,CeGa2Cu3,303,80500.3913208735,True,74704.37916802522,-5796.012152848285
6214,CeGa3Ag,110,65539.23205545788,True,127450.60853223124,61911.37647677337
6215,CeGa3Au,135,92410.95006297674,True,132289.067334952,39878.117271975265
6216,CeGa3Cu,217,81827.73002603489,True,87095.06215022215,5267.332124187262
6217,CeGa4Co9,494,434818.7566797233,True,445867.57499359216,11048.818313868891
6218,CeGaCu4,312,105997.20448235032,True,86071.56704755581,-19925.63743479451
6219,CeGaO2,690,168502.03404550187,True,182497.80070779816,13995.766662296286
6220,CeGd(CoO3)2,700,350592.2550774764,True,383686.00627183134,33093.75119435496
6221,CeGd(FeO3)2,721,801587.6990051956,True,827737.1769745183,26149.477969322703
6222,CeGd(NiO3)2,242,176858.78679926964,True,168504.10038127608,-8354.686417993566
6223,CeGd2Au,464,190346.02127546896,True,957981.1881105303,767635.1668350613
6224,CeGd2Hg,269,179023.42935858844,True,175655.28735588575,-3368.1420027026907
6225,CeGd2Ir,922,102587.42278139212,True,101294.38642999009,-1293.0363514020282
6226,CeGd2Pd,120,147152.05908323452,True,148193.1536821233,1041.0945988887688
6227,CeGd2Sn,605,64774.76284357473,True,62708.11425249318,-2066.6485910815536
6228,CeGd2Te,964,58415.160864146375,True,780888.0068911171,722472.8460269707
6229,CeGd3,209,1669146.2817931338,True,1802449.0340679816,133302.75227484782
6230,CeGdCr2O6,58,487346.0322913648,True,463107.30493670667,-24238.727354658127
6231,CeGdGa,392,62066.36132138323,True,57465.248491626306,-4601.112829756923
6232,CeGdHg2,800,61128.665338609055,True,120368.45078551941,59239.785446910355
6233,CeGdIn,260,75028.63942389807,True,111155.93658640143,36127.29716250335
6234,CeGdMn2O6,188,645011.0447348002,True,631363.2889856538,-13647.755749146454
6235,CeGdN2,982,1124870.029030334,True,1121327.4034939345,-3542.625536399428
6236,CeGdTe,142,161133.44637666902,True,160735.34003243147,-398.1063442375453
6237,CeGdTe2,495,65597.7139911438,True,62831.9890736395,-2765.724917504296
6238,CeGdTl,787,81761.20657513592,True,81075.819839789,-685.386735346925
6239,CeGdV2O6,771,314108.204827653,True,356754.6517711894,42646.4469435364
6240,CeGeO2,384,137722.3332008717,True,137091.88241638508,-630.4507844866312
6241,CeH(CO2)3,991,66800.43299337507,True,67377.16699025243,576.7339968773595
6242,CeHfF7,22,61885.29455894971,True,309279.8588128285,247394.56425387878
6243,CeHfHg2,629,93238.57492576951,True,87073.42418741946,-6165.1507383500575
6244,CeHfMg14O16,393,88376.55208092544,True,79940.55597919272,-8435.996101732715
6245,CeHfMg6O8,51,54099.80171757795,True,88532.97186494205,34433.1701473641
6246,CeHgAu2,607,64891.87031997975,True,54843.23518775333,-10048.635132226424
6247,CeHo2Au,839,199886.1779105081,True,198243.81771893185,-1642.360191576241
6248,CeHo2Ga,199,128630.2425997762,True,187008.61721524678,58378.37461547057
6249,CeHo2In,374,125312.96659249294,True,111439.20224989206,-13873.764342600887
6250,CeHo2Ir,856,100638.96174656817,True,63076.08289662046,-37562.87884994771
6251,CeHo2Pd,579,147519.9487982985,True,141802.56164951483,-5717.387148783659
6252,CeHo2Sn,149,67384.82729085338,True,67220.64133000062,-164.1859608527593
6253,CeHo2Te,171,51573.78247576004,True,144478.8434557176,92905.06097995758
6254,CeHo3,429,55503.31764700187,True,53284.766674998165,-2218.550972003708
6255,CeHoHg2,868,50139.30770090236,True,70273.54250797527,20134.234807072913
6256,CeHoTe,411,64468.39284332567,True,62958.59798520413,-1509.794858121546
6257,CeHoTe2,545,69860.36959903092,True,66166.23396054277,-3694.135638488151
6258,CeHoTl,4,67707.29414728667,True,374588.9252973235,306881.6311500368
6259,CeHoZn2,438,50633.30371341264,True,175076.2306678138,124442.92695440116
6260,CeInCuAg,639,82295.54033582933,True,81033.47716030556,-1262.06317552377
6261,CeIrPt,418,68801.31419383749,True,50969.34575473171,-17831.96843910578
6262,CeLu2As,941,105207.85183335596,True,235066.51044533768,129858.65861198172
6263,CeLu2Au,734,205296.79685374585,True,109289.40153192522,-96007.39532182063
6264,CeLu2Bi,975,58317.14203235437,True,85262.0932386881,26944.95120633373
6265,CeLu2Ge,653,136021.50738829616,True,122147.74304569527,-13873.764342600887
6266,CeLu2In,89,148944.86606290235,True,136231.42487500317,-12713.441187899181
6267,CeLu2Pb,454,121504.59449840452,True,76820.81508558294,-44683.779412821576
6268,CeLu2Pd,230,143430.42181198538,True,142025.37976583402,-1405.0420461513568
6269,CeLu2Pt,674,145200.29208943096,True,1235825.6047212356,1090625.3126318045
6270,CeLu2Sn,978,125769.18781303876,True,123637.05023605083,-2132.137576987938
6271,CeLu3,446,157409.329344766,True,144358.48636962273,-13050.842975143285
6272,CeLuTe2,133,78834.10934136897,True,411017.42826634424,332183.3189249753
6273,CeMg(BO2)5,953,57306.90435768207,True,60505.8881425898,3198.9837849077303
6274,CeMg(N3O13)2,336,145229.970784389,True,147349.58274189977,2119.6119575107587
6275,CeMg14Co,458,82158.85083142767,True,77781.21356605062,-4377.637265377052
6276,CeMg14Cr,40,110434.05725216372,True,108279.00266004853,-2155.0545921151934
6277,CeMg14Fe,599,70522.21834678177,True,109462.2427679186,38940.024421136826
6278,CeMg14Nb,990,62706.348601079306,True,75934.30769167823,13227.959090598924
6279,CeMg14V,743,69430.13848898331,True,67237.8090096505,-2192.3294793328096
6280,CeMg2O4,198,100546.11149295612,True,426553.56756638695,326007.45607343083
6281,CeMg3O4,149,116149.28828921165,True,116835.71908911913,686.4307999074808
6282,CeMg6Al,468,51239.46057820576,True,52750.75531766325,1511.2947394574876
6283,CeMg6Bi,507,50359.12753329094,True,52178.93734643803,1819.8098131470906
6284,CeMg6Cd,370,57567.41375302765,True,88331.01599501187,30763.60224198422
6285,CeMg6Cr,572,237327.593731097,True,233560.68814895157,-3766.9055821454385
6286,CeMg6Cu,278,51238.82168722168,True,63884.006074098805,12645.184386877125
6287,CeMg6Ga,28,50430.82680530253,True,108446.51027245316,58015.68346715063
6288,CeMg6Mn,388,140639.7059216646,True,185658.93082739244,45019.22490572784
6289,CeMg6Ti,911,94875.7832690752,True,89833.30301722212,-5042.480251853078
6290,CeMg6V,926,195133.26922315976,True,186166.66496692083,-8966.604256238934
6291,CeMg7,747,59075.824087685,True,377688.3216039839,318612.4975162989
6292,CeMgAg2,4,65930.02433828355,True,85026.0376915568,19096.013353273258
6293,CeMgAu2,370,62144.931181715176,True,195123.29948735068,132978.36830563552
6294,CeMgCd2,175,53365.44912183315,True,53714.82744591586,349.37832408270333
6295,CeMgCo4,490,493401.70926709205,True,471904.28472687525,-21497.4245402168
6296,CeMgCu,168,59382.9845363952,True,343361.0920284897,283978.1074920945
6297,CeMgO3,933,135592.3106214849,True,117667.2565342215,-17925.054087263416
6298,CeMgRh,844,146375.0497729915,True,149398.5378083481,3023.488035356597
6299,CeMgTi2O6,54,98650.76406062048,True,91175.01583969177,-7475.748220928712
6300,CeMn2CdO6,196,577234.8253606252,True,531589.3336871036,-45645.49167352158
6301,CeMn2Cu9,464,472955.3370550221,True,515957.3746145089,43002.03755948681
6302,CeMn2O4,658,869926.125450012,True,857941.7625254948,-11984.362924517249
6303,CeMn2ZnO6,627,589034.5081526675,True,586528.9757651491,-2505.5323875184404
6304,CeMn4(CuO4)3,444,471838.1147105105,True,456305.48469890666,-15532.630011603818
6305,CeMn7Ni5,754,544447.8583615891,True,500193.9374469698,-44253.920914619346
6306,CeMnAl2,215,421745.93083455926,True,425796.97324011417,4051.0424055549083
6307,CeMnAs,288,388180.4000787839,True,385482.27394872584,-2698.126130058081
6308,CeMnAu2,397,452667.8624870312,True,483727.074478433,31059.211991401797
6309,CeMnBi,361,341060.323685482,True,345387.4698456422,4327.146160160191
6310,CeMnGa2,902,423780.4043238888,True,404481.66070080514,-19298.74362308369
6311,CeMnGe,82,484258.704480962,True,473871.6110564849,-10387.09342447709
6312,CeMnGe2,315,401203.711537574,True,375838.48038276285,-25365.23115481116
6313,CeMnHg2,108,430549.9892436186,True,387997.61518886697,-42552.37405475165
6314,CeMnNi4,223,590614.5295163039,True,584066.0489875996,-6548.480528704356
6315,CeMnO3,957,614040.5607024276,True,738608.2012245369,124567.64052210923
6316,CeMnPd2,648,519072.5094571642,True,519199.3498079444,126.84035078017041
6317,CeMnPt,673,497072.0591860357,True,498428.79987690924,1356.7406908735284
6318,CeMnPt2,469,545529.101728278,True,543029.5461442459,-2499.5555840320885
6319,CeMnRh2,462,574120.7348359007,True,557451.3303269823,-16669.404508918407
6320,CeMnSb,754,364306.4054039711,True,359914.83697411936,-4391.56842985173
6321,CeMnSb2,529,361920.0518082391,True,376531.6952072662,14611.643399027118
6322,CeMnSi,363,392312.74090325215,True,742397.9974225953,350085.2565193431
6323,CeMnSn,780,462915.343662245,True,499971.5475249728,37056.203862727794
6324,CeMnSn2,285,295924.54028024926,True,408610.6325705627,112686.09229031345
6325,CeMnTe,317,328287.18820134,True,333222.01799098885,4934.82978964888
6326,CeMnTe2,750,340804.1720622101,True,336834.2737485679,-3969.8983136421884
6327,CeMo12(NO27)2,63,55851.42313908604,True,86761.08658151315,30909.663442427118
6328,CeMo2PbO6,901,59325.70217993412,True,53700.04343436698,-5625.65874556714
6329,CeMoBrO4,787,80539.80384307778,True,398885.3451553044,318345.5413122266
6330,CeMoO2,397,566418.6130816839,True,522164.6921670645,-44253.920914619346
6331,CeMoO3,722,99617.01491078912,True,85987.45648110125,-13629.558429687866
6332,CeMoPt2,632,357541.60075571307,True,357191.31841575424,-350.2823399588233
6333,CeNb2InO6,627,78106.40510327226,True,68652.08799045006,-9454.317112822202
6334,CeNb2O4,283,149336.471060637,True,139423.26443230594,-9913.20662833107
6335,CeNbAs,125,54873.096718405446,True,53385.43676727585,-1487.6599511295935
6336,CeNbAs2,963,146847.39539029144,True,213060.4390178113,66213.04362751986
6337,CeNbAu2,107,225974.07514319575,True,222605.93314049306,-3368.1420027026907
6338,CeNbGa2,290,192597.66601662143,True,192600.84860621108,3.1825895896472502
6339,CeNbGe2,69,183232.34005666812,True,121867.14089755513,-61365.19915911299
6340,CeNbO2,433,62039.27597596581,True,60762.05417794341,-1277.221798022394
6341,CeNbPd2,560,154051.37214386385,True,154529.0421296121,477.6699857482454
6342,CeNbSb2,102,81298.21616725484,True,67998.38385939747,-13299.832307857374
6343,CeNbSn2,756,168460.11248367553,True,201769.84177469084,33309.729291015305
6344,CeNd(FeO3)2,173,789880.4672238275,True,743218.4632798962,-46662.00394393131
6345,CeNd(NiO3)2,129,171221.7312483479,True,167413.21340137252,-3808.5178469753882
6346,CeNd2Au,746,162710.19132834172,True,91930.54174534822,-70779.6495829935
6347,CeNd2Cd,771,85898.364376651,True,78500.5371319172,-7397.8272447338095
6348,CeNd2Hg,272,128682.59955346624,True,127406.90381715541,-1275.6957363108231
6349,CeNd2Te,617,72311.35478927995,True,61347.25136534004,-10964.103423939916
6350,CeNd3,261,74914.99270090571,True,83561.29552683787,8646.302825932158
6351,CeNdAl2O6,575,84889.18091053051,True,54387.59695824854,-30501.583952281973
6352,CeNdCr2O6,502,480038.4341423979,True,461190.87653405976,-18847.55760833813
6353,CeNdGa,837,51930.30264898353,True,122659.97462878948,70729.67197980595
6354,CeNdHg2,971,71144.23871897702,True,70389.91079303545,-754.3279259415722
6355,CeNdMn2O6,655,635357.2513819621,True,624031.4048554198,-11325.84652654233
6356,CeNdN2,666,84348.48148786745,True,65392.86162652026,-18955.619861347193
6357,CeNdS2,846,102138.08588241736,True,78622.05646035608,-23516.029422061285
6358,CeNdSi2,768,75101.83746895053,True,64763.86265057673,-10337.974818373797
6359,CeNdTe,271,151047.1971946975,True,153175.08771181287,2127.89051711536
6360,CeNdTl,151,75152.70128228403,True,73618.55620836293,-1534.1450739210995
6361,CeNdV2O6,520,309541.0313173811,True,300812.45799717755,-8728.573320203519
6362,CeNi5,576,148940.39500180524,True,150285.46343899707,1345.0684371918323
6363,CeNiGe,245,52180.466125798506,True,124059.52051272671,71879.05438692821
6364,CeNiO3,853,168907.4287180862,True,164425.50549732594,-4481.923220760247
6365,CeNiPb,753,60506.57326664205,True,53937.341776440866,-6569.231490201186
6366,CeNp2O4,291,639633.3077343295,True,643698.6217530203,4065.314018690842
6367,CeNpAs,876,561726.0896334563,True,600486.5031634369,38760.41352998058
6368,CeNpAs2,586,388172.8596858285,True,361873.8595854387,-26299.00010038982
6369,CeNpIn2,64,366852.7009934192,True,380097.34475209273,13244.643758673512
6370,CeNpIr,34,526612.2403917741,True,524849.7144405183,-1762.5259512558114
6371,CeNpIr2,251,374851.76162048377,True,419036.64826394385,44184.88664346008
6372,CeNpO3,781,402679.3985482956,True,509327.89889630204,106648.50034800643
6373,CeNpPd2,308,475008.3908057457,True,470238.3396679909,-4770.051137754752
6374,CeNpPt,269,578238.8930846018,True,576348.8988450359,-1889.9942395659164
6375,CeNpSb2,886,356708.35077244166,True,355979.93979319226,-728.4109792493982
6376,CeNpSi2,908,417592.3862393774,True,414357.85414486215,-3234.53209451522
6377,CeNpSn2,505,405265.1818747984,True,397256.0399643633,-8009.14191043505
6378,CeNpTe2,330,443695.5450616956,True,400621.23398087744,-43074.31108081818
6379,CeO2,585,185741.1455128063,True,189389.89923399469,3648.7537211883755
6380,CeO3,498,54092.19255040455,True,54714.89780391278,622.705253508233
6381,CeOF,66,201714.361437326,True,196267.65367070097,-5446.707766625041
6382,CeOsO3,38,104834.05790051944,True,97358.30967959073,-7475.748220928712
6383,CeP2O7,701,50311.29293251415,True,53063.577193568744,2752.284261054592
6384,CeP3O14,220,111067.8159942636,True,591826.5159998314,480758.70000556775
6385,CeP4NO12,232,113516.88564912384,True,108906.31649747948,-4610.569151644362
6386,CeP5N2O15,572,142071.66594406508,True,121120.66768939549,-20950.998254669597
6387,CePa2O4,633,171407.0665140117,True,628521.1991161694,457114.13260215765
6388,CePaAl2,428,141407.05680767578,True,109232.5564625437,-32174.50034513208
6389,CePaAs,885,193621.520307408,True,187353.72354432155,-6267.796763086459
6390,CePaAs2,310,143977.1452952699,True,407086.65598483814,263109.51068956824
6391,CePaAu2,316,135935.9583835328,True,514924.9966697204,378989.03828618757
6392,CePaBi2,198,149314.20522018924,True,161733.06294708297,12418.857726893737
6393,CePaGa2,779,141597.1745565794,True,142810.54712786464,1213.372571285232
6394,CePaGe,956,132503.78144123277,True,141316.51489603313,8812.733454800356
6395,CePaGe2,804,75740.90626698804,True,106664.38746694977,30923.481199961738
6396,CePaIn2,529,136318.94230861787,True,209488.88009645764,73169.93778783976
6397,CePaO3,267,173506.4064098925,True,220343.89607069583,46837.489660803345
6398,CePaO4,608,111494.26879505988,True,91501.65432435987,-19992.614470700006
6399,CePaPb2,555,204401.41391024127,True,199029.2114099554,-5372.202500285872
6400,CePaPd2,718,102620.69939207184,True,84490.01378156061,-18130.685610511224
6401,CePaPt,68,84158.16509749564,True,92370.29436685563,8212.129269359983
6402,CePaPt2,853,107100.4868770872,True,350433.97038018424,243333.48350309703
6403,CePaRh2,671,53831.05809730421,True,175892.1571504384,122061.0990531342
6404,CePaSb2,373,140667.77727989457,True,159444.87588414736,18777.098604252795
6405,CePaSn2,216,198804.1469631305,True,193739.16726053174,-5064.979702598765
6406,CePaTe2,444,84876.92247073834,True,92011.85809749998,7134.935626761639
6407,CePb2,797,60020.7190509721,True,55104.54894864916,-4916.17010232294
6408,CePd2Ru,548,136598.77295487805,True,276318.04736251576,139719.2744076377
6409,CePm2Au,870,169387.08327630904,True,160184.5189111246,-9202.56436518443
6410,CePm2Cd,858,93453.387659645,True,88122.4821622519,-5330.905497393105
6411,CePm2Hg,11,140251.0783112269,True,147323.4383621621,7072.360050935182
