composition,Tc_exp,contains_re
Fe13Ni13Pt24,400.0,False
Fe13Ni7,508.075,False
Fe13Pd987,55.0,False
Fe13Sn10,676.0,False
Fe14.5Ge85.5,350.0,False
Fe14Cu13Ge3O40,700.0,False
Fe14Ni7Ge3O40,680.0,False
Fe14Pt11,685.0,False
Fe14SiC5,605.0,False
Fe15B4P,806.0,False
Fe15Ni25B3P7,434.0,False
Fe15P3C2,607.75,False
Fe15Si2Ni65B18,307.6,False
Fe15Si4B,848.15,False
Fe15SnB4,714.0,False
Fe16.7Ni81Mo2.3,720.0,False
Fe16Ni79Mo5,618.15,False
Fe16Ni9,357.5,False
Fe16SiGeB2,600.0,False
Fe16SnB3,666.0,False
Fe17Au83,148.0,False
Fe17B2P,552.0,False
Fe17B3,558.15,False
Fe17Co3P10,423.0,False
Fe17Co9(B5Pt7)2,660.0,False
Fe17Ni12SbO40,820.0,False
Fe1813Co187,1124.0,False
Fe1881Co119,1105.0,False
Fe18Cu11GeO40,709.0,False
Fe18Pt7,500.0,False
Fe191P100,223.0,False
Fe19Co,1093.0,False
Fe19NiP10,343.0,False
Fe1Co1Cu0.2Si0.2Ni1,887.0,False
Fe1Co2Si0.5Ge0.5,963.0,False
Fe1Co2Si0.5Sn0.5,1046.0,False
Fe1Co2Si0.75Ge0.25,990.0,False
Fe1N0.333,575.0,False
Fe1Si0.05Ge0.95,250.0,False
Fe1Si0.25Ge0.75Ru2,420.0,False
Fe1Si0.5Ge0.5Ru2,389.0,False
Fe1Si0.75Ge0.25Ru2,354.0,False
Fe1Si3.8,1013.15,False
Fe2.18Co0.82O4,793.0,False
Fe2.28N1,50.0,False
Fe2.2Co0.8O4,803.0,False
Fe2.41Co0.59O4,793.0,False
Fe2.46N1,90.0,False
Fe2.584Co0.416O4,639.0,False
Fe2.5Co2.5B2P1,278.0,False
Fe2.5Co2.5Si1B2,438.0,False
Fe2.62Co0.38O4,793.0,False
Fe2.64N1,170.0,False
Fe2.69Ge1Te2,140.0,False
Fe2.78Ge1Te2,154.0,False
Fe2.7Co0.3O4,849.0,False
Fe2.802Co0.198O4,660.0,False
Fe2.82N1,320.0,False
Fe2.87Ge1Te2,203.0,False
Fe2.92Ge1Te2,220.0,False
Fe2.94B1Mo0.06,780.0,False
Fe2.95N1,300.0,False
Fe2.95Ni0.05C1,493.15,False
Fe2.96Ge1Te2,226.0,False
Fe2.97Ge1Te2,232.0,False
Fe2.9Co0.1O4,857.0,False
Fe20As3P7,443.0,False
Fe20AsP9,358.0,False
Fe20BP9,391.0,False
Fe20Co23Ni7,1033.0,False
Fe20Ni20B3P7,532.7,False
Fe20SiBP3,753.0,False
Fe20SiP9,370.0,False
Fe21(MoC3)2,492.0,False
Fe21(WC3)2,1006.0,False
Fe21Co4,1203.0,False
Fe21Co5(B5Pt7)2,660.0,False
Fe21Pt29,575.5,False
Fe23(BC)3,742.0,False
Fe23B6,698.0,False
Fe23P2,867.0,False
Fe24Co16B3P7,720.0,False
Fe25.7Ge1,35.0,False
Fe25Ni15B3P7,593.0,False
Fe25Ni2Pd23,744.15,False
Fe25Ni4Pd21,755.15,False
Fe28.75Co28.75Ni17.5Ge8B17,703.15,False
Fe28.75Co28.75Si8Ni17.5B17,693.15,False
Fe28Co28Si13Ni19B12,627.0,False
Fe2As0.1P0.9,358.0,False
Fe2As0.2P0.8,411.0,False
Fe2As0.3P0.7,443.0,False
Fe2As0.6P0.4,470.0,False
Fe2B,1015.075,False
Fe2B0.04P0.96,350.0,False
Fe2B0.08P0.92,450.0,False
Fe2C,663.075,False
Fe2C0.15928N0.72072,349.0,False
Fe2C0.20412N0.63588,431.0,False
Fe2C0.2622N0.6578,336.0,False
Fe2C0.27048N0.64952,340.0,False
Fe2Co,1260.15,False
Fe2Co0.075Ni0.925O4,871.0,False
Fe2Co0.2Ni0.8O4,850.575,False
Fe2Co0.4Ni0.6O4,841.075,False
Fe2Co0.5Cu0.5O4,598.0,False
Fe2Co0.5Ni0.5O4,858.0,False
Fe2Co0.5Sn0.5O4,800.0,False
Fe2Co0.6Ni0.4O4,832.575,False
Fe2Co0.75Cu0.25O4,588.15,False
Fe2Co0.7Ni0.3O4,831.0,False
Fe2Co0.8Ni0.2O4,817.575,False
Fe2Co0.97Ni0.03O4,786.0,False
Fe2Co0.9Ni0.1O4,525.0,False
Fe2Co1Si0.75B0.25,1039.0,False
Fe2Co1Si0.85B0.15,1031.0,False
Fe2Co1Si0.8B0.2,1036.0,False
Fe2Co1Si0.95B0.05,1024.0,False
Fe2Co1Si0.9B0.1,1030.0,False
Fe2Co2B,800.0,False
Fe2Co3,1272.075,False
Fe2Co33Si8B6Mo,483.0,False
Fe2Co3B2P,209.0,False
Fe2CoCO5F,793.0,False
Fe2CoGe,912.5,False
Fe2CoN,488.0,False
Fe2CoO4,790.075,False
Fe2CoSe4,88.0,False
Fe2CoSi,1023.0,False
Fe2Cu0.1Ni0.9O4,863.15,False
Fe2Cu0.3Ni0.7O4,843.15,False
Fe2Cu0.5Ni0.5O4,818.075,False
Fe2CuO4,688.0,False
Fe2Ge,478.0,False
Fe2GeO4,11.0,False
Fe2GeTe4,149.9,False
Fe2Mo,299.0,False
Fe2MoO4,347.5,False
Fe2N,8.0,False
Fe2N0.72,480.0,False
Fe2N0.91,222.0,False
Fe2Ni0.5Sn0.5O4,830.0,False
Fe2Ni2B,598.5,False
Fe2Ni2N,441.0,False
Fe2Ni3,848.15,False
Fe2NiGe,701.25,False
Fe2NiNO5F,858.0,False
Fe2NiO4,853.0,False
Fe2NiP,430.0,False
Fe2NiSe4,120.0,False
Fe2O3,958.325,False
Fe2P,217.0,False
Fe2Pt3,256.0,False
Fe2Si,540.0,False
Fe2Si0.1P0.9,370.0,False
Fe2SiNi,755.0,False
Fe2SiRu,767.0,False
Fe2SnSe4,301.4,False
Fe2Te3,10.0,False
Fe3(SiO2)2,500.0,False
Fe3.3Ni83.2Mo13.5,45.0,False
Fe3.5Co1.5B2P1,400.0,False
Fe3.5Co1.5Si1B2,667.0,False
Fe3.5Co64.3Si16.5B11W4.7,475.15,False
Fe3.5Co65.9Si16.5B11W3.1,513.15,False
Fe3.83Co66.94Si14.59Ni1.44B11.51Mo1.69,616.825,False
Fe3.9Co68.6Si12B12.5Mo3,567.15,False
Fe30.5Ge1,340.0,False
Fe30B3P7,758.0,False
Fe30Ni10B3P7,619.0,False
Fe31Ge19,430.0,False
Fe31Pt19,460.0,False
Fe32P5C3,586.0,False
Fe33Cu67,312.0,False
Fe33Ni17,500.0,False
Fe34CuPd15,568.0,False
Fe35.9Ge64.1,350.0,False
Fe35Co35Si11B19,670.0,False
Fe35Si2Ni6B7,669.15,False
Fe35Si7C8,780.0,False
Fe36.75Co36.75Cu1Si13.5B9Mo3,728.15,False
Fe36Co13Ni51,898.0,False
Fe37Ge63,273.0,False
Fe37Si2Ni4B7,700.15,False
Fe38Cu21GeO80,719.0,False
Fe39Co39(Si4B7)2,785.0,False
Fe39Si2Ni2B7,681.15,False
Fe39Si5B6,691.15,False
Fe39Si6B5,723.15,False
Fe3Ag7,843.15,False
Fe3Au7,415.0,False
Fe3B,786.575,False
Fe3BO6,508.0,False
Fe3C,482.0,False
Fe3Co2,1230.575,False
Fe3Co2B2P,335.0,False
Fe3Co85Si5Ni2B3Mo2,638.0,False
Fe3Cu,250.0,False
Fe3Cu7,326.0,False
Fe3Ge,695.0,False
Fe3Ge2,457.0,False
Fe3GeTe2,203.0,False
Fe3N,575.0,False
Fe3N1.22,420.0,False
Fe3Ni2,641.575,False
Fe3Ni2RhO8,720.0,False
Fe3Ni7,673.15,False
Fe3Ni9P4,120.0,False
Fe3O4,856.325,False
Fe3OsN,739.15,False
Fe3P,704.0,False
Fe3P3PbO13,21.7333333333333,False
Fe3Pd,519.0,False
Fe3Pd47,173.0,False
Fe3PdN,600.0,False
Fe3Pt,415.0,False
Fe3RhN,505.0,False
Fe3S4,570.0,False
Fe3Se4,335.0,False
Fe3Si,811.575,False
Fe3Si0.2P0.8,695.0,False
Fe3Si0.5P0.5,697.0,False
Fe3Si0.8P0.2,750.0,False
Fe3Si2Ni77B18,19.5,False
Fe3SiNi37B9,82.78,False
Fe3Sn,743.0,False
Fe3Sn2,653.5,False
Fe3W3N,110.0,False
Fe4.35Co68.15Si12.5B15,599.65,False
Fe4.35Co68.15Si15B12.5,630.0,False
Fe4.4Co68.1Si12.5B15,568.15,False
Fe4.5Co0.5B2P1,563.0,False
Fe4.5Co0.5Si1B2,789.0,False
Fe4.5Co65.25Si12.25B15Mo3,448.0,False
Fe4.5Co66.25Si12.25B15Mo2,480.0,False
Fe4.5Co67.25Si12.25B15Mo1,553.0,False
Fe4.5Co68.25Si12.25B15,588.0,False
Fe4.5Co68Si12.5B15,616.15,False
Fe4.5Co70.5Si15B10,594.0,False
Fe4.7Co70.3Si10B15,708.0,False
Fe4.8Ge1Te2,285.0,False
Fe40BP19,291.0,False
Fe40Co53Ni7,1113.0,False
Fe40Si2Ni6B7,674.15,False
Fe40Si2NiB7,689.15,False
Fe40Si3B7,649.0,False
Fe41B14P4Pd41,563.15,False
Fe41B8P10Pd41,603.15,False
Fe41P18Pd41,599.15,False
Fe41Si6B8P4Pd41,667.15,False
Fe436.5Co6838.5Si12.25B15,730.0,False
Fe43Cu10Pt47,593.15,False
Fe44.8Cu5.2Pt50,576.75,False
Fe44Si19Ni37,550.0,False
Fe46Ni23(GeO50)2,810.0,False
Fe46Ni46BMo8,600.0,False
Fe46Ni4P25,342.0,False
Fe47.2Cu2.9Pt49.9,635.05,False
Fe47.4Si11Ni26.6B13C2,682.15,False
Fe47.5Cu5Pt47.5,753.15,False
Fe47.7Cu1.3Pt51,644.45,False
Fe47.8Rh52.2,320.0,False
Fe47Cu6Pt47,643.15,False
Fe47Mo53,20.0,False
Fe47Re53,23.0,False
Fe49.7Co21.3B29,935.0,False
Fe49.7Cu1Pt49.3,681.85,False
Fe49Mo51,21.5,False
Fe49Rh51,675.0,False
Fe4B,648.15,False
Fe4Co4Ni4B,673.15,False
Fe4Co5Ni,1083.0,False
Fe4Co66.5Si16B12Mo1.5,413.0,False
Fe4Co66Si15.5Ni0.5B13.5Mo0.5,491.0,False
Fe4Co66Si15NiB14,478.15,False
Fe4Co66Si16.5B11.5Mo2,523.15,False
Fe4Co67Si15(NiB6)2,545.15,False
Fe4Co68.5Si15B12.5,630.15,False
Fe4Co69Si12Ni(B6Mo)2,638.15,False
Fe4Co70Si15Ni2B9,436.15,False
Fe4Co8B3Pt5,860.0,False
Fe4CoB2P,498.0,False
Fe4CoSiB2,695.5,False
Fe4Ge21,350.0,False
Fe4GeTe2,266.0,False
Fe4N,761.15,False
Fe4Ni,885.15,False
Fe4Si,865.0,False
Fe5(BiO4)3,643.0,False
Fe50.3Cu2.7Pt47,680.25,False
Fe50.5Cu4.7Pt44.8,658.95,False
Fe50B2P23,450.0,False
Fe50BP24,350.0,False
Fe50Cu3Pt47,673.15,False
Fe50Ni30P13C7,588.0,False
Fe51.2Ni48.8,773.15,False
Fe51.5Rh48.5,750.0,False
Fe51.7Si33.3Ni15,450.0,False
Fe51Co49,1236.15,False
Fe52.2Cu4.8Pt43,669.75,False
Fe53Mo47,33.0,False
Fe54.6Co23.4Si1B3Mo1P10C7,783.0,False
Fe55Co25(B3P7)2,748.0,False
Fe55Pd,660.0,False
Fe56.7Cu2.6Pt40.7,670.85,False
Fe56.7Si33.3Ni10,470.0,False
Fe57Ni43,1000.0,False
Fe58Co14.5Si12.5B15,730.0,False
Fe59Si10Ni19B12,691.15,False
Fe5B2P,628.0,False
Fe5C2,520.0,False
Fe5Co27.4Si12.26Ni43.08B12.26,321.15,False
Fe5Co5Ni5B2MoP2,560.0,False
Fe5Co65Si16(B6Mo)2,232.9,False
Fe5CuO8,623.0,False
Fe5Ge3,485.0,False
Fe5Ni6SbO16,710.0,False
Fe5Pd8Pt7,270.0,False
Fe5Sb4,80.0,False
Fe5Si0.75Ge0.25B2,793.0,False
Fe5Si0.85Ge0.15B2,790.0,False
Fe5Si0.8Ge0.2B2,790.0,False
Fe5Si0.95Ge0.05B2,790.0,False
Fe5Si0.9Ge0.1B2,790.0,False
Fe5Si2Ni3,610.0,False
Fe5Si3,373.0,False
Fe5SiB2,784.0,False
Fe5SiC,780.0,False
Fe5Sn3,596.25,False
Fe60Ni20P13C7,613.0,False
Fe61Ni39,573.15,False
Fe61Pt39,570.0,False
Fe61Rh39,850.0,False
Fe61Sb50,4.2,False
Fe62.4Co15.6Si1B3Mo1P10C7,683.0,False
Fe62.4Si10Ni15.6B12,729.0,False
Fe62.4Si8Ni15.6B14,733.0,False
Fe625Co52Rh625,480.0,False
Fe625Cu52Rh625,486.0,False
Fe625Mo52Rh625,771.0,False
Fe625Ni52Rh625,426.0,False
Fe625Rh625W52,1051.0,False
Fe65Si0.55Ni34.45,450.0,False
Fe65Si1.28Ni33.72,430.0,False
Fe65Si2.5Ni32.5,380.0,False
Fe66.3Co11.7Si1B3Mo1P10C7,665.0,False
Fe66Pb100(W11O100)3,132.0,False
Fe67B33,370.0,False
Fe67Co33,1258.15,False
Fe68.1Ni31.9,433.0,False
Fe68Si2.5Cu0.6Ni12B4.9P12,642.0,False
Fe69.5Cu2Pd28.5,554.0,False
Fe69.5Ni30.5,408.15,False
Fe6Co6B3Pt5,760.0,False
Fe6Ni24Au0.7,200.0,False
Fe6Ni83.1Mo10.9,182.0,False
Fe7.14Co23.67Si12.26Ni43.08B13.85,360.65,False
Fe70Co4B4.4Mo4P13.2C4.4,233.0,False
Fe70Ni10P13C7,606.0,False
Fe71.5Co4Si3.3B5.5P8.7C7,647.0,False
Fe71.5Si3.3Ni4B5.5P8.7C7,632.0,False
Fe711Co79Cu(B3Mo2)4,410.0,False
Fe71Si2.5Cu0.6Ni9B4.9P12,636.0,False
Fe71Si3B13,736.15,False
Fe71Si3B7Mo5(PC)7,553.0,False
Fe72.5Co3Si3.3B5.5P8.7C7,647.0,False
Fe72.5Si3.3Ni3B5.5P8.7C7,634.0,False
Fe7200Co800P13C7,652.0,False
Fe72Co6Si4B9MoP8,839.0,False
Fe72Si3B7Mo4(PC)7,573.0,False
Fe73.2Co10Cu0.8B10C6,749.15,False
Fe73.2Pd26.8,553.0,False
Fe73.5Co2Si3.3B5.5P8.7C7,647.0,False
Fe73.5Cu1Si13.5B9Mo3,605.075,False
Fe73.5Si13.5Cu1B9Mo3,587.0,False
Fe73.5Si3.3Ni2B5.5P8.7C7,632.0,False
Fe7380Co820B3P8C7,614.0,False
Fe7380Co820P11C7,656.0,False
Fe7380Co820Si2B3P6C7,684.0,False
Fe73Si12(B2Pt)5,723.15,False
Fe73Si3B7Mo3(PC)7,583.0,False
Fe74.5Co1Si3.3B5.5P8.7C7,637.0,False
Fe74.5Si3.3Ni1B5.5P8.7C7,630.0,False
Fe74CuB17Mo8,340.0,False
Fe74Si2.5Cu0.6Ni6B4.9P12,623.0,False
Fe74Si3B13,728.15,False
Fe74Si3B7Mo2(PC)7,591.0,False
Fe75.2Co8Cu0.8B10C6,742.15,False
Fe75.5Si3.3B5.5P8.7C7,643.0,False
Fe75Cu(B2Mo)8,310.0,False
Fe75Si12B9C4,686.15,False
Fe75Si3B7Mo(PC)7,632.0,False
Fe75Si8Ni2B13C2,683.15,False
Fe76.2Si6Ni3.8B14,664.5,False
Fe7600Co400P13C7,625.0,False
Fe76Co76CuB15Mo8,600.0,False
Fe76CuB13Mo10,298.5,False
Fe76CuB15Mo8,311.5,False
Fe76CuSi7Ni4(B2P)4,624.65,False
Fe76Si3B7(PC)7,665.0,False
Fe76Si5.7B9.5P5C3.8,665.0,False
Fe76Si9(B2P)5,680.0,False
Fe76SiB5P11C8,593.0,False
Fe77.22Si9B13Mo0.78,665.0,False
Fe77.2Co6Cu0.8B10C6,726.15,False
Fe77.5Si7.5B15,573.0,False
Fe77CuSi7Ni3(B2P)4,624.65,False
Fe77Ni23,876.0,False
Fe77Si2.5Cu0.6Ni3B4.9P12,620.0,False
Fe77Si3B13,703.15,False
Fe78.5Si6Ni1B14Mo0.5,635.0,False
Fe78Co5Si2B11P3C,662.15,False
Fe78Co6Si2B13P,684.0,False
Fe78CuSi7Ni2(B2P)4,624.65,False
Fe78Si13B9,664.0,False
Fe78Si2Ni6B13P,627.0,False
Fe78Si9B13,1050.0,False
Fe78Si9NiB12,710.0,False
Fe78SiB3MoP10C7,585.0,False
Fe78SiB5Mo(P2C)5,589.0,False
Fe78SiB7MoP10C3,593.0,False
Fe78Sn5B17,671.525,False
Fe79.2Co4Cu0.8B10C6,648.15,False
Fe79Co79Cu(B3Mo2)4,808.0,False
Fe79Cu(B3Mo2)4,512.65,False
Fe79Cu(B4Mo)4,714.15,False
Fe79Cu(B7Mo3)2,726.15,False
Fe79Cu(B9Mo)2,725.15,False
Fe79Cu(BMo)10,756.15,False
Fe79CuSi7Ni(B2P)4,624.65,False
Fe79Si11B10,655.5,False
Fe79Si9Cu1B4.5P1.5,705.0,False
Fe7Ag3,843.15,False
Fe7C3,523.0,False
Fe7Co3,1248.15,False
Fe7Co3Pt10,820.0,False
Fe7Co69(Si7B5)2,660.15,False
Fe7Cu13,360.0,False
Fe7Ni3,368.5,False
Fe7Ni3P5,270.0,False
Fe7Pd3,743.075,False
Fe7Pt3,410.0,False
Fe7S8,593.0,False
Fe7Se8,292.575,False
Fe7Si20Pd73,28.0,False
Fe7Si2C,605.0,False
Fe80BP16C3,565.0,False
Fe80Co4Si2B13P,660.0,False
Fe80CuB12Mo7,265.0,False
Fe80CuSi7(B2P)4,624.65,False
Fe80Ge2P11C7,602.0,False
Fe80Ge4P9C7,614.0,False
Fe80P11C9,573.15,False
Fe80P12.5C7.5,586.0,False
Fe80P13C7,585.0,False
Fe80Si2.5Cu0.6B4.9P12,573.0,False
Fe80Si2.5Ge7.5B10,600.0,False
Fe80Si2Ni4B13P,621.0,False
Fe80Si3B13,661.15,False
Fe80Si7.5Ge2.5B10,600.0,False
Fe80Si9B11,663.0,False
Fe81Ni19,832.0,False
Fe81Si4(B2P)5,636.0,False
Fe81Si4(B6C)2,693.15,False
Fe82Co2Si2B13P,634.0,False
Fe82CuSi(B7C)2,615.0,False
Fe82CuSiB15C,620.0,False
Fe82Si2Ni2B13P,611.0,False
Fe82Si3B13,626.15,False
Fe83.2Cu0.8B10C6,600.15,False
Fe83.3Si4.2B12.5,1024.5,False
Fe83.3Si4Cu0.7B8P4,625.0,False
Fe83CuSiB14C,600.0,False
Fe83Si2B11P3C,597.15,False
Fe84.3Si4Cu0.7B8P3,1043.15,False
Fe84.75Si2Cu0.75B9P3C0.5,566.15,False
Fe84CuSiB13C,575.0,False
Fe84Si2B13P,599.0,False
Fe84Si3B13,583.15,False
Fe8Cu17,298.0,False
Fe8Cu6GeO20,700.0,False
Fe8GeB,600.0,False
Fe8N,811.5,False
Fe8Si2C,719.0,False
Fe8SiB,620.075,False
Fe948Co79Cu(B3Mo2)4,375.075,False
Fe97Co3,1079.0,False
Fe97Cu3P50,265.0,False
Fe9Au41,153.6,False
Fe9Co,1143.0,False
Fe9Co16,1212.15,False
Fe9Co7C4,673.0,False
Fe9NiP5,340.0,False
Fe9Pt11,473.15,False
Fe9S10,523.0,False
Fe9Te8,63.0,False
FeAg,220.0,False
FeAg2GeSe4,70.0,False
FeAu4,250.0,False
FeB,586.0,False
FeBO3,350.0,False
FeBP,533.15,False
FeBr2,14.2,False
FeCo,1253.0,False
FeCo(Cu3Ni)2,948.15,False
FeCo14Si2B3,693.15,False
FeCo2BO5,70.0,False
FeCo2Ge,1036.5,False
FeCo2Si,1026.5,False
FeCo2Sn,1000.0,False
FeCo3,156.0,False
FeCoAs,297.0,False
FeCoB,920.0,False
FeCoCuNi,900.0,False
FeCoGe,370.0,False
FeCoGeRu,833.0,False
FeCoNi,970.0,False
FeCoNiPd,955.0,False
FeCoNiPt,851.0,False
FeCoP,427.5,False
FeCoRhO4,355.0,False
FeCoSi,45.0,False
FeCoSiRu,867.0,False
FeCoSn,240.0,False
FeCu,1030.15,False
FeCu2GeSe4,8.0,False
FeCu2Ni,744.15,False
FeCu2O3F,658.0,False
FeCu3,220.0,False
FeCu3Ni,625.0,False
FeCuNiO4,840.0,False
FeCuPd6,250.0,False
FeCuSb,375.0,False
FeF2,363.0,False
FeF3,362.0,False
FeGe,280.0,False
FeGe24,350.0,False
FeGe4,350.0,False
FeGeRu2,366.5,False
FeH20C8NCl4,1.8,False
FeMo(PbO3)2,243.0,False
FeNi,803.15,False
FeNi19B5,116.0,False
FeNi3,892.325,False
FeNi36,503.15,False
FeNi4,857.5,False
FeNi40,603.15,False
FeNi99,644.15,False
FeNiAs,220.0,False
FeNiB3P7,268.0,False
FeNiGe,770.0,False
FeNiH14C8NO13,43.0,False
FeNiP,86.25,False
FeNiRhO4,540.0,False
FeP,215.0,False
FeP2H6NO8,17.82,False
FePRh,292.5,False
FePd,760.0,False
FePd2Pt,360.0,False
FePd3,536.5,False
FePd7Rh2,140.0,False
FePd8Rh,190.0,False
FePd9,246.0,False
FePt,750.0,False
FePt3,400.0,False
FeRh,617.5,False
FeSbPt,493.0,False
FeSbRh2,510.0,False
FeSe,417.5,False
FeSi,177.5,False
FeSiNi2,770.0,False
FeSiO3,37.0,False
FeSnRh2,583.0,False
FeSnRu2,573.0,False
FeTe2,878.0,False
GMFe54Ni46S,792.6,False
GRNiPtO,658.0,False
GY4Fe5IO12,560.0,True
Ga,0.0,False
Ga(FeO2)2,473.0,False
Ga0.108Ni0.892,318.0,False
Ga0.25Fe1Co2Si0.75,1019.0,False
Ga0.5Fe1Co2Ge0.5,1080.0,False
Ga0.5Fe1Co2Si0.5,1059.0,False
Ga0.6Fe1.4O3,285.0,False
Ga0.75Fe1Co2Si0.25,1075.0,False
Ga0.8Fe0.2Sb1,170.0,False
Ga0.8Fe1.2O3,290.0,False
Ga0.95Fe3Ag0.05C1,546.0,False
Ga0.95Fe3Cu0.05C1,546.0,False
Ga0.972Ni0.028Sb1,78.0,False
Ga0.981Ni0.019Sb1,78.0,False
Ga0.991Ni0.009Sb1,78.0,False
Ga0.995Ni0.005Sb1,78.0,False
Ga0.9Fe3.1N1,16.3,False
Ga0.9Fe3Cu0.1C1,546.0,False
Ga1.2Fe0.8Co1O4,210.0,False
Ga1.2Fe0.8O3,175.0,False
Ga1.32Fe1.68Ni1,837.0,False
Ga1.66Fe3.34Bi3O12,316.0,False
Ga12.8Fe87.2,1030.15,False
Ga125FeNi374,43.65,False
Ga13Fe10Co2Ni25,400.65,False
Ga13Fe10CoNi26,355.15,False
Ga13Fe10Ni27,320.15,False
Ga14(FeNi3)9,302.65,False
Ga14Co25Ni11,360.0,False
Ga14Fe9Co2Ni25,375.15,False
Ga14Fe9CoNi26,334.65,False
Ga16.8Fe82.2B1,923.15,False
Ga17.5Fe82.5,1005.15,False
Ga17Fe23O60,308.0,False
Ga17Fe83,973.0,False
Ga18.9Fe80.6B0.5,923.15,False
Ga19.5Fe80.5,1002.15,False
Ga19Fe81,987.975,False
Ga1Fe0.2Ni2.8Te2,10.5,False
Ga1Fe0.4Ni2.6Te2,21.0,False
Ga1Fe0.68Ni2.32,393.0,False
Ga1Fe0.6Ni2.4,369.0,False
Ga1Fe0.6Ni2.4Te2,32.0,False
Ga1Fe0.72Ni2.28,415.0,False
Ga1Fe0.76Ni2.24,444.0,False
Ga1Fe0.88Ni2.12,541.0,False
Ga1Fe2.5Co0.5C1,635.0,False
Ga1Fe2.7Co0.3C1,635.0,False
Ga1Fe2.9,720.0,False
Ga2.73Fe1Ge0.27,53.0,False
Ga22.5Fe77.5,991.15,False
Ga23(Fe9O25)3,308.25,False
Ga23Fe19(Ni27B2)2,256.0,False
Ga25FeNi74,85.0,False
Ga26Fe17Co2Ni55,338.0,False
Ga26Fe19Ni55,156.75,False
Ga26Fe55Co19,849.15,False
Ga27.2Fe18.6Co4.1Ni50.1,355.0,False
Ga27.5Fe72.5,960.15,False
Ga27Fe17(CoNi13)4,360.15,False
Ga27Fe17(CoNi27)2,360.15,False
Ga27Fe17Ni56,282.65,False
Ga27Fe18Co6Ni49,390.0,False
Ga27Fe18Ni55,285.0,False
Ga27Fe19(Co2Ni25)2,376.575,False
Ga27Fe19(CoNi26)2,349.65,False
Ga27Fe19.5Ni53.5,330.0,False
Ga27Fe19Ni54,309.5,False
Ga27Fe20Ni53,275.0,False
Ga27Fe22Ni51,247.5,False
Ga27Fe23Ni50,380.0,False
Ga29Fe(Co5Ni2)10,450.0,False
Ga29Fe21Ni50,350.0,False
Ga2Co3,163.0,False
Ga2Fe68Co4B4.4Mo4P13.2C4.4,241.0,False
Ga2Fe93Si3B2,627.15,False
Ga2FeO4,4.0,False
Ga30(Co7Ni3)7,400.0,False
Ga31Fe69,620.0,False
Ga38.5Co61.5,253.0,False
Ga3Fe(NiO4)2,173.0,False
Ga3Fe75.5Si3B4P10.5C4,634.0,False
Ga3Fe7O15,350.0,False
Ga4(Fe2O5)3,305.0,False
Ga41.5Co55.5Cu3,86.0,False
Ga41.5Co58.5,96.0,False
Ga41.5Fe3Co55.5,175.0,False
Ga4Fe3,70.0,False
Ga500FeNi1499,13.4,False
Ga57Fe43O150,167.5,False
Ga6Fe4O15,205.0,False
Ga6Fe6PbO19,325.0,False
Ga6Ni19,10.0,False
Ga7(Fe31O100)3,262.0,False
Ga7Fe23O40,620.0,False
Ga9Fe41O150,208.0,False
GaCo,109.0,False
GaFe,1043.0,False
GaFe(NiTe)2,75.0,False
GaFe2Co,1165.0,False
GaFe2Cu,798.0,False
GaFe2Ni,785.0,False
GaFe3,720.0,False
GaFe3C,510.0,False
GaFe4,953.15,False
GaFe5O8,686.0,False
GaFe9(CuO4)5,680.0,False
GaFeCo2,1086.5,False
GaFeCuNi,395.0,False
GaFeCuO4,361.0,False
GaFeNi2,430.0,False
GaFeO3,215.0,False
GaN,273.0,False
GaNiSb,78.0,False
Gd,293.0,True
Gd(Al10Fe)2,86.0,True
Gd(Al2Cr)4,8.0,True
Gd(Al2Cu)4,32.0,True
Gd(Al2Fe)4,166.15,True
Gd(AlC)3,60.0,True
Gd(AlCr)6,170.0,True
Gd(AlCu)6,21.0,True
Gd(AlFe)6,345.0,True
Gd(AlFe2)4,385.0,True
Gd(AlFe5)2,498.0,True
Gd(BRh)4,5.6,True
Gd(Cd10Ni)2,13.8,True
Gd(Co2B)6,162.0,True
Gd(Co5Mo)2,595.0,True
Gd(CoB)2,41.25,True
Gd(CoH2)2,90.0,True
Gd(CrFe3)3,549.0,True
Gd(CrFe5)2,580.0,True
Gd(Dy2Ni5)2,42.0,True
Gd(Fe5Mo)2,430.0,True
Gd(Fe5Re)2,470.0,True
Gd(Fe5Si)2,610.0,True
Gd(Fe5W)2,569.0,True
Gd(FeGe)6,29.3,True
Gd(FeSn)6,45.0,True
Gd(GaFe)6,500.0,True
Gd(Ho2Ni5)2,28.0,True
Gd(HoAl)2,115.0,True
Gd(InPt)2,50.0,True
Gd(MnAl)6,15.0,True
Gd(MnAl2)4,28.0,True
Gd(MnFe5)2,445.0,True
Gd(MnGe)2,96.0,True
Gd(MnSi)2,63.0,True
Gd(MnSn)6,435.0,True
Gd(P3Os)4,5.0,True
Gd(SiNi)6,2.0,True
Gd(SiRu)2,46.0,True
Gd(VCo5)2,478.0,True
Gd(VFe2)4,427.5,True
Gd(VFe3)3,512.5,True
Gd(VFe5)2,616.0,True
Gd(Y2Co5)2,60.0,True
Gd(Y2Fe5)2,600.0,True
Gd(Y2Pd)3,42.0,True
Gd(Zn10Fe)2,85.75,True
Gd0.01Mn0.3Zn0.4Fe1.99Ni0.3O4,535.15,True
Gd0.01Mn0.8Zn0.2Fe1.99O4,680.0,True
